Model,Scenario,Region,Variable,Unit,Subannual,Meta,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|OC,Mt OC/yr,0.0,0,,,,,,37.5159,,,,,35.8212,,,,,34.3755,32.9484,30.0502,29.0748,27.9441,27.2476,26.4412,21.3326,20.7397,20.2106,19.6921,19.1189,18.7358,18.9151,19.0594,19.2025,17.0642,17.2455
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|PFC,kt CF4-equiv/yr,0.0,0,,,,,,,,,,,17.35628404,,,,,17.60802886,17.35310369,8.246334749,2.011973387,1.333650022,0.7978246080000001,0.611505701,0.42441448600000004,0.310674188,0.30798821200000004,0.27627743600000004,0.28125358300000003,0.187403431,0.190318453,0.168321149,0.17147604800000002,0.175616967,0.17867127700000002
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|SF6,kt SF6/yr,0.0,0,,,,,,6.1958,,,,,6.5634,,,,,6.5546,6.5451,4.3316,2.1504,2.0323,1.9173,1.7625000000000002,1.615,1.5636999999999999,1.5087000000000002,1.4859,1.4613,1.3888,1.3265,1.2477,1.1673,1.0667,0.9678
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|Sulfur,Mt SO2/yr,0.0,0,,,,,,119.3537,,,,,98.1488,,,,,87.2161,82.0075,55.302,42.6106,29.9301,22.4278,14.5319,11.2325,10.9461,11.0392,11.1956,11.1248,11.0001,11.1667,11.2354,11.193,11.5828,11.6363
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|VOC,Mt VOC/yr,0.0,0,,,,,,210.2173,,,,,205.3717,,,,,203.0356,200.6058,186.7147,177.7197,166.8254,158.7173,150.8225,132.5684,129.2122,126.5013,123.9178,120.7773,117.667,117.2688,116.5547,115.7851,109.1935,108.7343
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|BC,Mt BC/yr,0.0,0,,,,,,8.3367,,,,,7.6408000000000005,,,,,7.2724,7.0749,5.9017,5.4262,5.1776,5.0207,4.5552,4.2233,4.052,3.8944,3.7273,3.5725,3.4083,3.2528,3.0826000000000002,2.9507000000000003,2.8041,2.7082
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CH4,Mt CH4/yr,0.0,0,,,,,,344.9167,,,,,367.7457,,,,,380.3923,385.1582,245.4708,208.0337,198.2919,194.9817,192.4745,190.1391,194.4354,195.4733,194.0459,202.7569,210.3717,216.2146,220.9013,222.356,221.433,217.3334
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CH4|AFOLU,Mt CH4/yr,0.0,0,,,,,,167.6717,,,,,179.6356,,,,,190.3477,198.6378,166.0817,150.5725,145.8528,144.4704,143.858,143.4223,148.2167,151.1118,152.3361,159.1365,165.1725,170.0415,174.0954,176.1287,176.6187,175.0504
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CH4|Energy|Demand|Industry,Mt CH4/yr,0.0,0,,,,,,0.4732,,,,,0.5168,,,,,0.5587,0.604,0.5755,0.553,0.5729000000000001,0.6124,0.6505000000000001,0.6832,0.707,0.7274,0.7399,0.7703,0.7961,0.8152,0.8313,0.8393,0.841,0.8312
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CH4|Energy|Demand|Residential and Commercial,Mt CH4/yr,0.0,0,,,,,,11.2639,,,,,11.1249,,,,,10.9809,10.8316,10.3559,9.6495,9.2367,8.9672,8.6863,8.3665,7.9527,7.4927,6.9729,6.6958,6.4088,6.0845,5.7687,5.4422,5.1202,4.7333
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CH4|Energy|Demand|Transportation,Mt CH4/yr,0.0,0,,,,,,0.6818000000000001,,,,,0.7781,,,,,0.8846,0.9947,0.8753000000000001,0.7573000000000001,0.801,0.8786,0.9534,1.0151,1.0172,0.9908,0.9299000000000001,0.9634,0.9882000000000001,0.9903000000000001,0.9988,0.9944000000000001,0.9828,0.9302
