MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM 3.1,LIMITS-RefPol,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16664.12443,18320.00764,19187.85129,20952.90429,23435.75302,24859.50306,26113.67855,27219.6843,27371.94612,28225.80405,,29553.61603,,30871.45163,,32990.44693,,33488.77252,,31727.44345
GCAM 3.1,LIMITS-RefPol,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,7506.47731,8528.768852,8912.67706,9848.371164,11243.94331,12011.565,12715.64057,13325.8787,13282.06441,13733.07814,,13787.26945,,13785.4748,,14537.64292,,14131.38357,,12230.53366
GCAM 3.1,LIMITS-RefPol,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2858.879721,3190.873948,3386.752989,3769.258703,4467.204382,4772.501712,4993.464978,5250.811735,5274.028489,5423.715338,,5731.769519,,5997.884897,,6205.899326,,6092.443835,,5530.813394
GCAM 3.1,LIMITS-RefPol,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6298.767397,6600.36484,6888.421241,7335.274426,7724.605329,8075.436343,8404.573002,8642.993869,8815.853221,9069.010567,,10034.57706,,11088.09193,,12246.90469,,13264.94512,,13966.0964
GCAM 3.1,LIMITS-RefPol,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12009.98839,13970.34222,14334.46679,17221.20691,17539.74452,19278.17253,20550.65312,21637.39544,21571.99952,22416.37895,,21474.64467,,19564.65349,,18257.72128,,17558.58277,,15573.62736
GCAM 3.1,LIMITS-RefPol,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10184.50674,11897.45827,12519.68067,15064.81287,14937.78235,16441.15022,17431.24961,18159.3114,18103.12832,18774.69255,,17785.67624,,16029.75845,,14487.73242,,13982.46541,,11874.97706
GCAM 3.1,LIMITS-RefPol,World,Emissions|CO2|Land Use,Mt CO2/yr,2718.669705,2270.175182,3615.804622,1962.982503,956.142856,-988.0038835,-2144.504414,-3637.743363,-2854.24104,-4341.041768,,-4194.337241,,-3444.147925,,-4535.287578,,-5325.705251,,-3811.240826
GCAM 3.1,LIMITS-RefPol,World,Emissions|F-Gases,Mt CO2-equiv/yr,631.5953736,725.1553014,671.0776686,671.0776686,691.4896557,742.4875071,695.4221496,731.5085121,692.6812034,744.905674,,808.0272202,,895.7966654,,1020.012932,,1111.577557,,1074.123797
GCAM 3.1,LIMITS-RefPol,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,42787.00167,46744.01562,49412.34079,52212.4862,54539.36171,56688.82831,58515.63578,59883.53822,60926.22962,61670.71465,,62312.95199,,62451.81271,,62208.29789,,60942.68677,,58579.25245
GCAM 3.1,LIMITS-RefPol,World,Emissions|N2O,kt N2O/yr,12395.98952,13461.89002,13930.92411,13445.99899,14506.56227,15553.92686,16376.54639,17103.75347,17682.06994,18377.87889,,18741.98524,,18823.32239,,19004.97268,,18801.18214,,18092.41802
GCAM 3.1,LIMITS-RefPol,World,Emissions|NOx,Mt NO2/yr,126.4845097,127.1660892,127.7524637,127.7524637,125.1145038,124.6386621,120.2108476,115.9176137,108.9211002,102.9804777,,93.03477742,,85.78837002,,82.42447915,,78.77415947,,72.55970248
GCAM 3.1,LIMITS-RefPol,World,Emissions|OC,Mt OC/yr,36.45292257,37.86479872,37.81120932,37.81120932,37.77506975,41.6209377,40.85802013,42.6537932,41.01551029,39.52148782,,35.53994362,,34.18138818,,34.51264714,,30.86629215,,26.53141451
GCAM 3.1,LIMITS-RefPol,World,Emissions|Sulfur,Mt SO2/yr,113.926054,114.2129837,116.3108535,116.3108535,108.6477647,103.7452709,95.50663547,88.32067157,80.24836601,74.08937334,,64.13778826,,55.59229721,,50.89106698,,45.47112992,,32.63440472
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|BC,Mt BC/yr,8.31813441,8.949397833,9.063783636,9.063783636,8.585555965,8.522127496,7.907617378,7.393270693,6.933725421,6.384054943,,5.218929712,,4.430245219,,3.883593176,,3.412145265,,3.065172868
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CH4,Mt CH4/yr,329.5174771,346.9118745,346.883521,344.5740543,318.2261357,331.0062164,331.3858325,328.0322501,329.8999241,333.728177,,315.8109877,,296.5600071,,274.2984223,,246.3306193,,224.2451656
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CO,Mt CO/yr,1095.096731,1157.304092,1185.317957,1185.317957,1232.761728,1279.851471,1184.930866,1122.4441,1060.389877,969.6877978,,770.7623696,,646.508079,,566.0922404,,512.0160324,,475.6917951
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CO2,Mt CO2/yr,31392.78252,34560.52505,37138.1227,40137.0937,39346.71478,17372.42305,14105.5299,11027.71932,9703.96492,9839.013178,,3660.158444,,-2301.99842,,-8199.946833,,-15860.34232,,-21706.53502
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,0,77.12287113,492.7664693,1763.008614,4182.259991,8126.717315,12000.96532,16044.22674,,22074.8003,,27537.49095,,30716.45683,,31836.02617,,31400.10874
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11282,32290.34986,33522.31808,38174.1112,36120.53254,36227.44415,34734.32992,29252.9165,24404.44654,20221.9619,,10947.34533,,2329.478122,,-4540.54501,,-12963.92552,,-19216.68047
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16664.12443,18320.00764,19187.85129,20952.90429,20403.07225,20575.57992,20586.30327,19417.99663,18834.70138,18457.67625,,16451.86411,,13967.98196,,11810.26664,,8616.824538,,6611.54556
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,7506.47731,8528.768852,8912.67706,9848.371164,8943.763936,8668.286709,8298.314371,7112.527327,6493.979377,6111.639205,,4396.045495,,2813.326275,,1765.125655,,733.6716499,,164.4329912
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2858.879721,3190.873948,3386.752989,3769.258703,3878.244608,4041.976686,4163.320663,4119.248275,4103.737427,4054.125178,,3500.10356,,2677.377743,,1936.455901,,1115.520933,,674.2763338
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6298.767397,6600.36484,6888.421241,7335.274426,7581.063705,7865.31652,8124.668235,8186.221027,8236.984574,8291.911867,,8555.715059,,8477.277944,,8108.685084,,6767.631955,,5772.836235
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12009.98839,13970.34222,14334.46679,17221.20691,15717.46029,15651.86423,14148.02665,9834.919872,5569.745161,1764.285653,,-5504.518781,,-11638.50384,,-16350.81165,,-21580.75006,,-25828.22603
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10184.50674,11897.45827,12519.68067,15064.81287,13760.78304,13905.77055,12654.3495,8960.323824,5309.643474,2375.740694,,-2865.838348,,-6338.312385,,-8902.996143,,-11778.24036,,-13740.65807
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CO2|Land Use,Mt CO2/yr,2718.669705,2270.175182,3615.804622,1962.982503,3226.182236,-18855.0211,-20628.80002,-18225.19718,-14700.48162,-10382.94873,,-7287.18689,,-4631.476542,,-3659.401823,,-2896.416807,,-2489.85455
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|F-Gases,Mt CO2-equiv/yr,631.5953736,725.1553014,671.0776686,671.0776686,484.2335046,473.5122991,463.1676683,488.7188246,520.4155347,557.7536435,,633.8047633,,721.0598018,,807.5204949,,889.7507047,,960.3663999
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,42787.00167,46744.01562,49412.34079,52212.4862,50853.90258,29390.75212,26310.13218,23240.85192,22076.07032,22471.16841,,15977.91093,,9641.509614,,3276.241856,,-5057.168896,,-11433.8363
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|N2O,kt N2O/yr,12395.98952,13461.89002,13930.92411,13445.99899,14000.66273,14818.34265,15426.87783,15599.15008,15883.19824,16342.28991,,16296.50641,,16111.89704,,15833.55266,,15291.87006,,14848.98012
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|NOx,Mt NO2/yr,126.4845097,127.1660892,127.7524637,127.7524637,121.1448214,116.1986382,107.5417252,96.65825355,87.76773499,79.89748172,,65.9031634,,55.54397381,,48.21470355,,41.01997097,,36.48587635
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|OC,Mt OC/yr,36.45292257,37.86479872,37.81120932,37.81120932,38.36684172,39.05032103,35.24107187,34.00210209,33.52179838,31.95186566,,27.34824681,,24.96780851,,23.22434692,,22.20000077,,21.53369561
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|Sulfur,Mt SO2/yr,113.926054,114.2129837,116.3108535,116.3108535,95.29009087,84.99392597,71.81504457,56.86285376,47.72294463,41.58988414,,31.68204219,,25.29363683,,20.53099781,,15.84040542,,12.37911836
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|BC,Mt BC/yr,8.31813441,8.949397833,9.063783636,9.063783636,8.585555965,8.522127496,7.907617378,7.393270693,6.933725421,6.384054943,,5.218929712,,4.430245219,,3.883593176,,3.412145265,,3.065172868
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CH4,Mt CH4/yr,329.5174771,346.9118745,346.883521,344.5740543,318.2261357,331.0062164,331.3858325,328.0322501,329.8999241,333.728177,,315.8109877,,296.5600071,,274.2984223,,246.3306193,,224.2451656
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CO,Mt CO/yr,1095.096731,1157.304092,1185.317957,1185.317957,1232.761728,1279.851471,1184.930866,1122.4441,1060.389877,969.6877978,,770.7623696,,646.508079,,566.0922404,,512.0160324,,475.6917951
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CO2,Mt CO2/yr,31392.78252,34560.52505,37138.1227,40137.0937,39346.71478,17372.42305,14105.5299,11027.71932,9703.96492,9839.013178,,3660.158444,,-2301.99842,,-8199.946833,,-15860.34232,,-21706.53502
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,0,77.12287113,492.7664693,1763.008614,4182.259991,8126.717315,12000.96532,16044.22674,,22074.8003,,27537.49095,,30716.45683,,31836.02617,,31400.10874
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11282,32290.34986,33522.31808,38174.1112,36120.53254,36227.44415,34734.32992,29252.9165,24404.44654,20221.9619,,10947.34533,,2329.478122,,-4540.54501,,-12963.92552,,-19216.68047
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16664.12443,18320.00764,19187.85129,20952.90429,20403.07225,20575.57992,20586.30327,19417.99663,18834.70138,18457.67625,,16451.86411,,13967.98196,,11810.26664,,8616.824538,,6611.54556
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,7506.47731,8528.768852,8912.67706,9848.371164,8943.763936,8668.286709,8298.314371,7112.527327,6493.979377,6111.639205,,4396.045495,,2813.326275,,1765.125655,,733.6716499,,164.4329912
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2858.879721,3190.873948,3386.752989,3769.258703,3878.244608,4041.976686,4163.320663,4119.248275,4103.737427,4054.125178,,3500.10356,,2677.377743,,1936.455901,,1115.520933,,674.2763338
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6298.767397,6600.36484,6888.421241,7335.274426,7581.063705,7865.31652,8124.668235,8186.221027,8236.984574,8291.911867,,8555.715059,,8477.277944,,8108.685084,,6767.631955,,5772.836235
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12009.98839,13970.34222,14334.46679,17221.20691,15717.46029,15651.86423,14148.02665,9834.919872,5569.745161,1764.285653,,-5504.518781,,-11638.50384,,-16350.81165,,-21580.75006,,-25828.22603
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10184.50674,11897.45827,12519.68067,15064.81287,13760.78304,13905.77055,12654.3495,8960.323824,5309.643474,2375.740694,,-2865.838348,,-6338.312385,,-8902.996143,,-11778.24036,,-13740.65807
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CO2|Land Use,Mt CO2/yr,2718.669705,2270.175182,3615.804622,1962.982503,3226.182236,-18855.0211,-20628.80002,-18225.19718,-14700.48162,-10382.94873,,-7287.18689,,-4631.476542,,-3659.401823,,-2896.416807,,-2489.85455
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|F-Gases,Mt CO2-equiv/yr,631.5953736,725.1553014,671.0776686,671.0776686,484.2335046,473.5122991,463.1676683,488.7188246,520.4155347,557.7536435,,633.8047633,,721.0598018,,807.5204949,,889.7507047,,960.3663999
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,42787.00167,46744.01562,49412.34079,52212.4862,50853.90258,29390.75212,26310.13218,23240.85192,22076.07032,22471.16841,,15977.91093,,9641.509614,,3276.241856,,-5057.168896,,-11433.8363
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|N2O,kt N2O/yr,12395.98952,13461.89002,13930.92411,13445.99899,14000.66273,14818.34265,15426.87783,15599.15008,15883.19824,16342.28991,,16296.50641,,16111.89704,,15833.55266,,15291.87006,,14848.98012
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|NOx,Mt NO2/yr,126.4845097,127.1660892,127.7524637,127.7524637,121.1448214,116.1986382,107.5417252,96.65825355,87.76773499,79.89748172,,65.9031634,,55.54397381,,48.21470355,,41.01997097,,36.48587635
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|OC,Mt OC/yr,36.45292257,37.86479872,37.81120932,37.81120932,38.36684172,39.05032103,35.24107187,34.00210209,33.52179838,31.95186566,,27.34824681,,24.96780851,,23.22434692,,22.20000077,,21.53369561
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|Sulfur,Mt SO2/yr,113.926054,114.2129837,116.3108535,116.3108535,95.29009087,84.99392597,71.81504457,56.86285376,47.72294463,41.58988414,,31.68204219,,25.29363683,,20.53099781,,15.84040542,,12.37911836
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|BC,Mt BC/yr,8.31813441,8.949397833,9.063783636,9.063783636,8.585555965,8.522127496,7.907617378,7.393270693,6.933725421,6.384054943,,5.218929712,,4.430245219,,3.883593176,,3.412145265,,3.065172868
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CH4,Mt CH4/yr,329.5174771,346.9118745,346.883521,344.5740543,318.2261357,331.0062164,331.3858325,328.0322501,329.8999241,333.728177,,315.8109877,,296.5600071,,274.2984223,,246.3306193,,224.2451656
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CO,Mt CO/yr,1095.096731,1157.304092,1185.317957,1185.317957,1232.761728,1279.851471,1184.930866,1122.4441,1060.389877,969.6877978,,770.7623696,,646.508079,,566.0922404,,512.0160324,,475.6917951
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CO2,Mt CO2/yr,31392.78252,34560.52505,37138.1227,40137.0937,39346.71478,17372.42305,14105.5299,11027.71932,9703.96492,9839.013178,,3660.158444,,-2301.99842,,-8199.946833,,-15860.34232,,-21706.53502
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,0,77.12287113,492.7664693,1763.008614,4182.259991,8126.717315,12000.96532,16044.22674,,22074.8003,,27537.49095,,30716.45683,,31836.02617,,31400.10874
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11282,32290.34986,33522.31808,38174.1112,36120.53254,36227.44415,34734.32992,29252.9165,24404.44654,20221.9619,,10947.34533,,2329.478122,,-4540.54501,,-12963.92552,,-19216.68047
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16664.12443,18320.00764,19187.85129,20952.90429,20403.07225,20575.57992,20586.30327,19417.99663,18834.70138,18457.67625,,16451.86411,,13967.98196,,11810.26664,,8616.824538,,6611.54556
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,7506.47731,8528.768852,8912.67706,9848.371164,8943.763936,8668.286709,8298.314371,7112.527327,6493.979377,6111.639205,,4396.045495,,2813.326275,,1765.125655,,733.6716499,,164.4329912
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2858.879721,3190.873948,3386.752989,3769.258703,3878.244608,4041.976686,4163.320663,4119.248275,4103.737427,4054.125178,,3500.10356,,2677.377743,,1936.455901,,1115.520933,,674.2763338
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6298.767397,6600.36484,6888.421241,7335.274426,7581.063705,7865.31652,8124.668235,8186.221027,8236.984574,8291.911867,,8555.715059,,8477.277944,,8108.685084,,6767.631955,,5772.836235
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12009.98839,13970.34222,14334.46679,17221.20691,15717.46029,15651.86423,14148.02665,9834.919872,5569.745161,1764.285653,,-5504.518781,,-11638.50384,,-16350.81165,,-21580.75006,,-25828.22603
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10184.50674,11897.45827,12519.68067,15064.81287,13760.78304,13905.77055,12654.3495,8960.323824,5309.643474,2375.740694,,-2865.838348,,-6338.312385,,-8902.996143,,-11778.24036,,-13740.65807
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CO2|Land Use,Mt CO2/yr,2718.669705,2270.175182,3615.804622,1962.982503,3226.182236,-18855.0211,-20628.80002,-18225.19718,-14700.48162,-10382.94873,,-7287.18689,,-4631.476542,,-3659.401823,,-2896.416807,,-2489.85455
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|F-Gases,Mt CO2-equiv/yr,631.5953736,725.1553014,671.0776686,671.0776686,484.2335046,473.5122991,463.1676683,488.7188246,520.4155347,557.7536435,,633.8047633,,721.0598018,,807.5204949,,889.7507047,,960.3663999
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,42787.00167,46744.01562,49412.34079,52212.4862,50853.90258,29390.75212,26310.13218,23240.85192,22076.07032,22471.16841,,15977.91093,,9641.509614,,3276.241856,,-5057.168896,,-11433.8363
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|N2O,kt N2O/yr,12395.98952,13461.89002,13930.92411,13445.99899,14000.66273,14818.34265,15426.87783,15599.15008,15883.19824,16342.28991,,16296.50641,,16111.89704,,15833.55266,,15291.87006,,14848.98012
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|NOx,Mt NO2/yr,126.4845097,127.1660892,127.7524637,127.7524637,121.1448214,116.1986382,107.5417252,96.65825355,87.76773499,79.89748172,,65.9031634,,55.54397381,,48.21470355,,41.01997097,,36.48587635
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|OC,Mt OC/yr,36.45292257,37.86479872,37.81120932,37.81120932,38.36684172,39.05032103,35.24107187,34.00210209,33.52179838,31.95186566,,27.34824681,,24.96780851,,23.22434692,,22.20000077,,21.53369561
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|Sulfur,Mt SO2/yr,113.926054,114.2129837,116.3108535,116.3108535,95.29009087,84.99392597,71.81504457,56.86285376,47.72294463,41.58988414,,31.68204219,,25.29363683,,20.53099781,,15.84040542,,12.37911836
GCAM 3.1,LIMITS-RefPol-500,World,Emissions|BC,Mt BC/yr,8.31813441,8.949398139,9.063785197,9.063785197,8.716455702,8.631253266,8.06029527,7.581845691,7.169327813,6.70246031,,5.521124554,,4.677376473,,4.09010875,,3.572462014,,3.192231235
GCAM 3.1,LIMITS-RefPol-500,World,Emissions|CH4,Mt CH4/yr,329.5174771,346.9118647,346.8835214,344.5740563,324.8379089,339.4021451,345.8951284,338.5447272,338.3225989,340.9166407,,324.3452727,,304.9947513,,282.9328986,,254.6491392,,230.7776275
GCAM 3.1,LIMITS-RefPol-500,World,Emissions|CO,Mt CO/yr,1095.096731,1157.304093,1185.317964,1185.317964,1230.187557,1271.220015,1185.228482,1129.52374,1074.502696,1005.653009,,805.3331811,,670.9700429,,583.7512785,,523.0125876,,482.6955511
GCAM 3.1,LIMITS-RefPol-500,World,Emissions|CO2,Mt CO2/yr,31392.78252,34560.52135,37138.12344,40137.10077,41454.95877,20583.43701,18741.35918,17445.5708,15517.90716,15721.93411,,8336.894773,,2137.699307,,-4225.211731,,-12093.77144,,-18008.61021
GCAM 3.1,LIMITS-RefPol-500,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,0,77.12296296,328.7573196,1084.382393,2705.175785,5598.951411,9042.330682,13047.50293,,19740.67181,,25296.81591,,29708.75418,,31992.19864,,32276.24185
GCAM 3.1,LIMITS-RefPol-500,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11282,32290.34617,33522.31882,38174.11827,37366.69172,38511.99323,38389.44652,34905.75246,30495.12427,26176.49029,,15969.58722,,7062.628336,,-394.035634,,-9066.203621,,-15394.86243
GCAM 3.1,LIMITS-RefPol-500,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16664.12443,18320.01036,19187.85223,20952.90857,21223.74603,21729.07534,22085.14773,21131.95724,20381.56183,20019.38835,,18310.27351,,15815.9661,,13734.23599,,10420.60595,,8277.70587
GCAM 3.1,LIMITS-RefPol-500,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,7506.47731,8528.770758,8912.677851,9848.3738,9577.533798,9579.336459,9494.968752,8420.976177,7586.215321,7130.871565,,5429.980722,,3550.62952,,2369.681603,,1089.138956,,368.6931359
GCAM 3.1,LIMITS-RefPol-500,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2858.879721,3190.874754,3386.753131,3769.260341,4013.967403,4213.50692,4372.431366,4388.101339,4384.315216,4379.365709,,3961.007629,,3202.654117,,2423.867572,,1463.998181,,919.9999888
GCAM 3.1,LIMITS-RefPol-500,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6298.767397,6600.364844,6888.421248,7335.274433,7632.244825,7936.231964,8217.747616,8322.879723,8411.031292,8509.151073,,8919.285161,,9062.682466,,8940.68681,,7867.468817,,6989.012745
GCAM 3.1,LIMITS-RefPol-500,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12009.98839,13970.33581,14334.46659,17221.20969,16142.9457,16782.91789,16304.29879,13773.79522,10113.56245,6157.101945,,-2340.686292,,-8753.337767,,-14128.27162,,-19486.80957,,-23672.5683
